Address,City,State,Zip_code,File Date,Neighborhood,Lat_long
1000 Block of Jamestown  Avenue,San Francisco,CA,94124,09/24/1997,Bayview Hunters Point,"(37.7189780465019, -122.394528333402)"
3900 Block of 17th  Street,San Francisco,CA,94114,09/24/1997,Castro/Upper Market,"(37.7626392817925, -122.433511022561)"
3900 Block of 17th  Street,San Francisco,CA,94114,09/24/1997,Castro/Upper Market,"(37.7626392817925, -122.433511022561)"
500 Block of 8th  Avenue,San Francisco,CA,94118,09/24/1997,Inner Richmond,"(37.7780620405282, -122.466289974111)"
1800 Block of 32nd  Avenue,San Francisco,CA,94122,09/23/1997,Sunset/Parkside,"(37.7526956434232, -122.490266423624)"
1000 Block of Union  Street,San Francisco,CA,94133,09/23/1997,Russian Hill,"(37.7995166096302, -122.416115614746)"
1000 Block of Fell  Street,San Francisco,CA,94117,09/23/1997,Hayes Valley,"(37.7744305492951, -122.435127733642)"
2000 Block of Larkin  Street,San Francisco,CA,94102,09/22/1997,Russian Hill,"(37.7965929264528, -122.420281529716)"
500 Block of Castro  Street,San Francisco,CA,94114,09/22/1997,Castro/Upper Market,"(37.7600930495315, -122.43485819004)"
0 Block of States  Street,San Francisco,CA,94114,09/22/1997,Castro/Upper Market,"(37.7634100550397, -122.43906507197)"
1900 Block of Divisadero  Street,San Francisco,CA,94115,09/19/1997,Pacific Heights,"(37.7876047793403, -122.44022828784)"
1400 Block of 20th  Avenue,San Francisco,CA,94122,09/18/1997,Sunset/Parkside,"(37.7607217465594, -122.477930238752)"
0 Block of Hartford  Street,San Francisco,CA,94114,09/18/1997,Castro/Upper Market,"(37.7617484574341, -122.434051955047)"
300 Block of Eureka  Street,San Francisco,CA,94114,09/17/1997,Castro/Upper Market,"(37.7557124849704, -122.437855268038)"
1000 Block of 14th  Street,San Francisco,CA,94114,09/17/1997,Castro/Upper Market,"(37.7671355315641, -122.437743157864)"
900 Block of 14th  Street,San Francisco,CA,94114,09/17/1997,Castro/Upper Market,"(37.7673400086806, -122.434510959648)"
200 Block of Anderson  Street,San Francisco,CA,94110,09/17/1997,Bernal Heights,"(37.7396401962772, -122.415296061677)"
700 Block of Valencia  Street,San Francisco,CA,94110,09/17/1997,Mission,"(37.7609052662083, -122.421432819093)"
800 Block of Broderick  Street,San Francisco,CA,94115,09/16/1997,Western Addition,"(37.7780404371385, -122.440188459734)"
100 Block of Varennes  3R,San Francisco,CA,94133,09/16/1997,North Beach,"(37.8011968169242, -122.406962670251)"
100 Block of Duncan  Street,San Francisco,CA,94110,09/16/1997,Noe Valley,"(37.7463637432563, -122.423461846764)"
2100 Block of Greenwich  Street,San Francisco,CA,94123,09/16/1997,Marina,"(37.7990020385325, -122.435034398394)"
"600 Block of Lisbon Street  Street, Unit",San Francisco,CA,94112,09/16/1997,Excelsior,"(37.7180849328248, -122.436486546391)"
400 Block of 3rd  Avenue,San Francisco,CA,94118,09/16/1997,Inner Richmond,"(37.7802004442392, -122.460927945371)"
100 Block of Varennes  3F,San Francisco,CA,94133,09/16/1997,North Beach,"(37.8011968169242, -122.406962670251)"
2100 Block of Greenwich  Street,San Francisco,CA,94123,09/16/1997,Marina,"(37.7990020385325, -122.435034398394)"
600 Block of Lisbon  Street,San Francisco,CA,94112,09/16/1997,Excelsior,"(37.7180849328248, -122.436486546391)"
100 Block of Corbett  Avenue,San Francisco,CA,94114,09/15/1997,Castro/Upper Market,"(37.761619493091, -122.44196131361)"
2800 Block of Webster  Street,San Francisco,CA,94114,09/15/1997,Marina,"(37.7968236108603, -122.433820659153)"
700 Block of 5th  Avenue,San Francisco,CA,94118,09/15/1997,Inner Richmond,"(37.7745856544998, -122.462813355448)"
973 Church St,San Francisco,CA,94131,09/15/1997,,"(2103222.43527937, 6004410.16887243)"
100 Block of Tunnel  Avenue,San Francisco,CA,94134,09/15/1997,Bayview Hunters Point,"(37.7125241930222, -122.400524162951)"
1900 Block of Moraga  Street,San Francisco,CA,94122,09/15/1997,Sunset/Parkside,"(37.7557459377277, -122.483565461197)"
300 Block of 20th  Avenue,San Francisco,CA,94121,09/15/1997,Outer Richmond,"(37.7813007245975, -122.479380200213)"
0 Block of Mars  Street,San Francisco,CA,94114,09/15/1997,Castro/Upper Market,"(37.7612548721467, -122.444538890744)"
"300 Block of Silver Avenue  Avenue, Lower",San Francisco,CA,94112,09/12/1997,Excelsior,"(37.7285992924527, -122.429994074358)"
900 Block of Naples  Street,San Francisco,CA,94112,09/12/1997,Excelsior,"(37.7147672748251, -122.435700868574)"
1800 Block of 41st  Avenue,San Francisco,CA,94122,09/12/1997,Sunset/Parkside,"(37.7522643730141, -122.50004873175)"
518 Jersey St,San Francisco,CA,94114,09/11/1997,,"(2101477.97635681, 6001595.31831596)"
0 Block of Waller  Street,San Francisco,CA,94102,09/11/1997,Hayes Valley,"(37.7718426818012, -122.424513454854)"
500 Block of 8th  Avenue,San Francisco,CA,94118,09/10/1997,Inner Richmond,"(37.7780620405282, -122.466289974111)"
100 Block of 9th  Avenue,San Francisco,CA,94118,09/10/1997,Inner Richmond,"(37.7855979089747, -122.467900456763)"
500 Block of Missouri  Street,San Francisco,CA,94107,09/10/1997,Potrero Hill,"(37.7591673691741, -122.396100402349)"
800 Block of Baker  Street,San Francisco,CA,94115,09/10/1997,Western Addition,"(37.7787803482039, -122.441891115579)"
300 Block of Vicksburg  Street,San Francisco,CA,94114,09/10/1997,Noe Valley,"(37.7512289686336, -122.428575722103)"
1400 Block of Waller  Street,San Francisco,CA,94117,09/08/1997,Haight Ashbury,"(37.7688628039789, -122.447967737413)"
3200 Block of Harrison  Street,San Francisco,CA,94110,09/08/1997,Bernal Heights,"(37.7460643356972, -122.41146173714)"
300 Block of Carl  Street,San Francisco,CA,94124,09/05/1997,Inner Sunset,"(37.7650284694737, -122.45557053684)"
3300 Block of Broderick  Street,San Francisco,CA,94123,09/05/1997,Marina,"(37.8011695672, -122.444730059152)"
1300 Block of 6th  Avenue,San Francisco,CA,94122,09/04/1997,Inner Sunset,"(37.7632498389844, -122.462967914462)"
1800 Block of Fulton  Street,San Francisco,CA,94117,09/04/1997,Lone Mountain/USF,"(37.7757940153078, -122.446967869988)"
1300 Block of 6th  Avenue,San Francisco,CA,94122,09/04/1997,Inner Sunset,"(37.7632498389844, -122.462967914462)"
100 Block of Baker  Street,San Francisco,CA,94117,09/04/1997,Haight Ashbury,"(37.7722546953298, -122.440572356401)"
100 Block of Baker  Street,San Francisco,CA,94117,09/04/1997,Haight Ashbury,"(37.7722546953298, -122.440572356401)"
300 Block of Wayland  Street,San Francisco,CA,94134,09/03/1997,Portola,"(37.7258387576674, -122.405600252233)"
500 Block of 12th  Avenue,San Francisco,CA,94118,09/03/1997,Inner Richmond,"(37.7778678883998, -122.470569377374)"
1300 Block of 23rd  Avenue,San Francisco,CA,94122,09/03/1997,Sunset/Parkside,"(37.7624393324575, -122.481412711703)"
100 Block of Cortland  Avenue,San Francisco,CA,94110,09/02/1997,Bernal Heights,"(37.739678701051, -122.419674432661)"
2000 Block of Golden  Gate,San Francisco,CA,94118,09/02/1997,Lone Mountain/USF,"(37.7779335826838, -122.444320743854)"
200 Block of 14th  Street,San Francisco,CA,94103,09/02/1997,Mission,"(37.7682847827486, -122.418885184372)"
1600 Block of 16th  Avenue,San Francisco,CA,94122,09/02/1997,Inner Sunset,"(37.7565255533743, -122.473508652528)"
100 Block of Cortland  Avenue,San Francisco,CA,94110,09/02/1997,Bernal Heights,"(37.739678701051, -122.419674432661)"
1300 Block of Natoma  Street,San Francisco,CA,94103,09/02/1997,Mission,"(37.7675554714285, -122.41854832723)"
700 Block of Moraga  Street,San Francisco,CA,94122,09/02/1997,Inner Sunset,"(37.7564360531956, -122.470283725811)"
100 Block of Banks  Street,San Francisco,CA,94110,09/02/1997,Bernal Heights,"(37.740845760161, -122.412565869704)"
300 Block of Madrid  Street,San Francisco,CA,94112,09/02/1997,Excelsior,"(37.7239745001256, -122.431102378394)"
1000 Block of 14th  Street,San Francisco,CA,94114,09/02/1997,Castro/Upper Market,"(37.7673560708945, -122.436056615307)"
200 Block of 14th  Street,San Francisco,CA,94103,09/02/1997,Mission,"(37.7682847827486, -122.418885184372)"
2100 Block of Leavenworth  Street,San Francisco,CA,94133,09/02/1997,Russian Hill,"(37.8008138659273, -122.417624695812)"
300 Block of Madrid  Street,San Francisco,CA,94112,09/02/1997,Excelsior,"(37.7239745001256, -122.431102378394)"
1300 Block of 5th  Avenue,San Francisco,CA,94107,09/02/1997,Inner Sunset,"(37.7632907521106, -122.462034637508)"
800 Block of Chenery  Street,San Francisco,CA,94131,08/29/1997,Glen Park,"(37.7349225390805, -122.435963219517)"
600 Block of 35th  Avenue,San Francisco,CA,94121,08/29/1997,Outer Richmond,"(37.7767418411222, -122.495311730007)"
2300 Block of 48th  Avenue,San Francisco,CA,94116,08/29/1997,Sunset/Parkside,"(37.7426010057675, -122.506762085426)"
3800 Block of 16th  Street,San Francisco,CA,94114,08/29/1997,Castro/Upper Market,"(37.7637474234127, -122.436871167904)"
800 Block of Vallejo  Street,San Francisco,CA,94133,08/27/1997,Chinatown,"(37.7983232153942, -122.411286922901)"
300 Block of So. Van  Van Ness,San Francisco,CA,94103,08/27/1997,Mission Bay,"(37.7690180272548, -122.386932985742)"
2900 Block of Diamond  Street,San Francisco,CA,94131,08/27/1997,West of Twin Peaks,"(37.7330546401864, -122.434361047792)"
1200 Block of Clay  Street,San Francisco,CA,94108,08/26/1997,Nob Hill,"(37.7933820034839, -122.413660630197)"
0 Block of Prosper  Street,San Francisco,CA,94114,08/26/1997,Castro/Upper Market,"(37.7635094245489, -122.431691552607)"
1200 Block of Clay  Street,San Francisco,CA,94108,08/26/1997,Nob Hill,"(37.7933820034839, -122.413660630197)"
0 Block of Valdez  Street,San Francisco,CA,94112,08/25/1997,West of Twin Peaks,"(37.7294584765668, -122.454889023446)"
100 Block of Lyon  Street,San Francisco,CA,94117,08/25/1997,Haight Ashbury,"(37.772046443069, -122.442214617889)"
2800 Block of Sacramento  Street,San Francisco,CA,94115,08/25/1997,Pacific Heights,"(37.7891560569744, -122.439803036323)"
100 Block of Leland  Avenue,San Francisco,CA,94134,08/25/1997,Visitacion Valley,"(37.7124867386599, -122.406905871827)"
200 Block of Leland  Avenue,San Francisco,CA,94134,08/25/1997,Visitacion Valley,"(37.7127325082603, -122.407818677983)"
700 Block of Shotwell  Street,San Francisco,CA,94110,08/22/1997,Mission,"(37.7564374207659, -122.415480753662)"
3900 Block of Irving  Stret,San Francisco,CA,94122,08/22/1997,Sunset/Parkside,"(37.7624908970687, -122.500158965918)"
1200 Block of 12th  Avenue,San Francisco,CA,94122,08/22/1997,Inner Sunset,"(37.7648423519363, -122.469518821131)"
600 Block of Page  Street,San Francisco,CA,94117,08/22/1997,Hayes Valley,"(37.7729885101473, -122.431465550561)"
700 Block of Duboce  Street,San Francisco,CA,94117,08/21/1997,Haight Ashbury,"(37.7691408907291, -122.435349041601)"
0 Block of Cumberland  Street,San Francisco,CA,94110,08/20/1997,Mission,"(37.7590420499545, -122.424722931348)"
355 Park St,San Francisco,CA,94110,08/20/1997,,"(2096298.78857967, 6007077.55250503)"
100 Block of Madison  Street,San Francisco,CA,94134,08/19/1997,Excelsior,"(37.727532049051, -122.423154997235)"
2300 Block of 28th  Avenue,San Francisco,CA,94116,08/19/1997,Sunset/Parkside,"(37.7435624340068, -122.485331777458)"
100 Block of Carmel  Street,San Francisco,CA,94117,08/18/1997,Inner Sunset,"(37.7607517880589, -122.449683144902)"
400 Block of Webster  Street,San Francisco,CA,94117,08/18/1997,Hayes Valley,"(37.7744064902719, -122.429293815239)"
0 Block of Alpine  Terrace,San Francisco,CA,94117,08/18/1997,Haight Ashbury,"(37.7696376000516, -122.437611176904)"
600 Block of 9th  Avenue,San Francisco,CA,94118,08/18/1997,Inner Richmond,"(37.7761584734754, -122.467084259779)"
400 Block of Webster  Street,San Francisco,CA,94117,08/18/1997,Hayes Valley,"(37.7744064902719, -122.429293815239)"
1400 Block of Waller  Street,San Francisco,CA,94117,08/18/1997,Haight Ashbury,"(37.7688628039789, -122.447967737413)"
400 Block of 1/2  2 30th,San Francisco,CA,94131,08/15/1997,Inner Richmond,"(37.7802449130524, -122.459999104472)"
1200 Block of Potrero  Avenue,San Francisco,CA,94110,08/15/1997,Mission,"(37.7523690975042, -122.406208830031)"
1100 Block of Shotwell  Street,San Francisco,CA,94110,08/15/1997,Mission,"(37.7500415875817, -122.414868812818)"
200 Block of Day  Street,San Francisco,CA,94131,08/15/1997,Noe Valley,"(37.7428855886887, -122.427705104183)"
3000 Block of 25th  Street,San Francisco,CA,94132,08/15/1997,Mission,"(37.7511731436664, -122.410367729248)"
1133 Shotwell St,San Francisco,CA,94110,08/15/1997,,"(2101232.79384008, 6008081.24393186)"
2900 Block of Scott  Street,San Francisco,CA,94115,08/14/1997,Marina,"(37.7969188188378, -122.440584255968)"
1600 Block of Cabrillo  Street,San Francisco,CA,94121,08/14/1997,Outer Richmond,"(37.77474858639, -122.476286291701)"
500 Block of Natoma  Street,San Francisco,CA,94103,08/14/1997,South of Market,"(37.7796886140527, -122.408201799041)"
100 Block of 25th  Avenue,San Francisco,CA,94121,08/14/1997,Seacliff,"(37.786675762121, -122.485284793229)"
0 Block of Macondray  Lane,San Francisco,CA,94133,08/14/1997,Russian Hill,"(37.7993128223018, -122.414858830993)"
0 Block of Harris  Place,San Francisco,CA,94123,08/13/1997,Marina,"(37.7990262595107, -122.430281319849)"
1300 Block of Filbert  Street,San Francisco,CA,94109,08/13/1997,Russian Hill,"(37.7997438210515, -122.421692980368)"
100 Block of Connecticut  Street,San Francisco,CA,94107,08/13/1997,Potrero Hill,"(37.7644288111183, -122.397744028448)"
100 Block of ivoli St. (low  er l,San Francisco,CA,94117,08/13/1997,Haight Ashbury,"(37.7624847838665, -122.450027011154)"
400 Block of 32nd  Avenue,San Francisco,CA,94121,08/13/1997,Outer Richmond,"(37.7807150240476, -122.492234634884)"
1800 Block of 33rd  Avenue,San Francisco,CA,94122,08/13/1997,Sunset/Parkside,"(37.7526478122816, -122.491340931748)"
1500 Block of Grove  Street,San Francisco,CA,94117,08/12/1997,Lone Mountain/USF,"(37.7754543456534, -122.442133697995)"
3500 Block of Ortega  Street,San Francisco,CA,94122,08/12/1997,Sunset/Parkside,"(37.7513179270309, -122.501527685106)"
2300 Block of Bush  Street,San Francisco,CA,94115,08/12/1997,Pacific Heights,"(37.7866515632756, -122.435915167425)"
400 Block of Cabrillo  Street,San Francisco,CA,94118,08/12/1997,Inner Richmond,"(37.7753386022586, -122.463336159934)"
1500 Block of Grove  Street,San Francisco,CA,94117,08/12/1997,Lone Mountain/USF,"(37.7754543456534, -122.442133697995)"
1700 Block of Burrows  Street,San Francisco,CA,94134,08/11/1997,Excelsior,"(37.7246341226706, -122.420389637705)"
0 Block of 6th  Avenue,San Francisco,CA,94118,08/11/1997,Inner Richmond,"(37.7875208492698, -122.46482431846)"
1400 Block of Waller  Street,San Francisco,CA,94117,08/11/1997,Haight Ashbury,"(37.7688628039789, -122.447967737413)"
600 Block of Vermont  Street,San Francisco,CA,94107,08/11/1997,Potrero Hill,"(37.761469063907, -122.404265613745)"
1500 Block of Ocean  Avenue,San Francisco,CA,94112,08/11/1997,Oceanview/Merced/Ingleside,"(37.7243455704644, -122.458727990666)"
2300 Block of Francisco  Street,San Francisco,CA,94123,08/08/1997,Marina,"(37.80074774037, -122.443858484425)"
1200 Block of Guerrero  Street,San Francisco,CA,94110,08/07/1997,Mission,"(37.7511792426197, -122.422685632634)"
3200 Block of 16th  Street,San Francisco,CA,94114,08/07/1997,Mission,"(37.7646455518314, -122.425472789919)"
300 Block of Head  Street,San Francisco,CA,94132,08/07/1997,Oceanview/Merced/Ingleside,"(37.7136138850076, -122.46446276439)"
1500 Block of Greenwich  Street,San Francisco,CA,94123,08/07/1997,Marina,"(37.8002564054358, -122.425169011141)"
400 Block of 14th  Street,San Francisco,CA,94118,08/07/1997,Mission,"(37.7680182907056, -122.42330019944)"
1400 Block of Gough  Street,San Francisco,CA,94109,08/06/1997,Japantown,"(37.7866547416291, -122.42502102689)"
500 Block of Dolores  Street,San Francisco,CA,94110,08/06/1997,Mission,"(37.7606376835848, -122.425843697547)"
100 Block of Tucker  Avenue,San Francisco,CA,94134,08/06/1997,Visitacion Valley,"(37.7161672182263, -122.406980112139)"
0 Block of Bannam  Place,San Francisco,CA,94133,08/06/1997,North Beach,"(37.8002372199759, -122.407890921307)"
500 Block of Dolores  Street,San Francisco,CA,94110,08/06/1997,Mission,"(37.7606376835848, -122.425843697547)"
0 Block of Prosper  Street,San Francisco,CA,94114,08/05/1997,Castro/Upper Market,"(37.7635094245489, -122.431691552607)"
200 Block of Cortland  Street,San Francisco,CA,94110,08/05/1997,Bernal Heights,"(37.739464255487, -122.418843328602)"
100 Block of ivoli St. (Low  er L,San Francisco,CA,94117,08/05/1997,Haight Ashbury,"(37.7624847838665, -122.450027011154)"
100 Block of Cole  Street,San Francisco,CA,94117,08/05/1997,Lone Mountain/USF,"(37.773773445698, -122.451136840514)"
500 Block of Waller  Street,San Francisco,CA,94117,08/04/1997,Haight Ashbury,"(37.7708584356558, -122.43229983538)"
500 Block of Waller  Street,San Francisco,CA,94117,08/04/1997,Haight Ashbury,"(37.7708584356558, -122.43229983538)"
500 Block of Grove  Street,San Francisco,CA,94102,08/04/1997,Hayes Valley,"(37.7774408256916, -122.425619373395)"
2000 Block of Greenwich  Street,San Francisco,CA,94123,08/04/1997,Marina,"(37.7992109754665, -122.433391615361)"
100 Block of 9th  Avenue,San Francisco,CA,94118,08/04/1997,Inner Richmond,"(37.7855979089747, -122.467900456763)"
300 Block of Diamond  Street,San Francisco,CA,94114,08/04/1997,Castro/Upper Market,"(37.7567573660821, -122.43688400801)"
3400 Block of 20th  Street,San Francisco,CA,94107,08/04/1997,Mission,"(37.7587860210127, -122.417423841527)"
2600 Block of 39th  Avenue,San Francisco,CA,94116,08/04/1997,Sunset/Parkside,"(37.7374485360838, -122.496720310146)"
1700 Block of North  Point,San Francisco,CA,94123,08/04/1997,Marina,"(37.8037670737871, -122.436041411138)"
4400 Block of 18th  Street,San Francisco,CA,94114,08/04/1997,Castro/Upper Market,"(37.7607142872197, -122.438806415851)"
100 Block of Seal  Rock,San Francisco,CA,94121,08/01/1997,Lincoln Park,"(37.7807287078777, -122.508889613268)"
2400 Block of 18th  Avenue,San Francisco,CA,94116,08/01/1997,West of Twin Peaks,"(37.7421624132006, -122.474628087994)"
3700 Block of Anza  Street,San Francisco,CA,94121,08/01/1997,Outer Richmond,"(37.7779412438728, -122.488336292633)"
500 Block of Guerrero  Street,San Francisco,CA,94110,08/01/1997,Mission,"(37.7627513876994, -122.424036887533)"
0 Block of Cumberland  Street,San Francisco,CA,94110,08/01/1997,Mission,"(37.7591515867378, -122.424733436252)"
800 Block of Guerrero  Street,San Francisco,CA,94110,08/01/1997,Mission,"(37.7579622839983, -122.423559852269)"
0 Block of Cumberland  Street,San Francisco,CA,94110,08/01/1997,Mission,"(37.7591515867378, -122.424733436252)"
800 Block of Guerrero  Street,San Francisco,CA,94110,08/01/1997,Mission,"(37.7579622839983, -122.423559852269)"
5300 Block of Mission  Street,San Francisco,CA,94112,07/31/1997,Excelsior,"(37.7142121106994, -122.442950898022)"
0 Block of Elsie  Street,San Francisco,CA,94110,07/31/1997,Bernal Heights,"(37.7442629071758, -122.416823957354)"
600 Block of Campbell  Avenue,San Francisco,Ca,94134,07/31/1997,Visitacion Valley,"(37.7161158798889, -122.409553148997)"
300 Block of 29th  Avenue,San Francisco,CA,94121,07/31/1997,Outer Richmond,"(37.7827537107447, -122.489292471528)"
800 Block of 45th  Avenue,San Francisco,CA,94121,07/31/1997,Outer Richmond,"(37.7725207683096, -122.505748191078)"
400 Block of Filbert  Street,San Francisco,CA,94133,07/31/1997,North Beach,"(37.8016453266221, -122.407626830049)"
600 Block of 9th  Avenue,San Francisco,CA,94118,07/31/1997,Inner Richmond,"(37.7761584734754, -122.467084259779)"
100 Block of Seal  Rock,San Francisco,CA,94121,07/30/1997,Lincoln Park,"(37.7807287078777, -122.508889613268)"
100 Block of Seal  Rock,San Francisco,CA,94121,07/30/1997,Lincoln Park,"(37.7807287078777, -122.508889613268)"
700 Block of Central  Avenue,San Francisco,CA,94117,07/30/1997,Lone Mountain/USF,"(37.7764956732693, -122.444804893148)"
2700 Block of California  Street,San Franisco,CA,94115,07/30/1997,Pacific Heights,"(37.7881185453607, -122.439595812317)"
1400 Block of Kansas  Street,San Francisco,CA,94107,07/30/1997,Potrero Hill,"(37.7512665871623, -122.402318098498)"
100 Block of Russ  Street,San Francisco,CA,94103,07/30/1997,South of Market,"(37.7782835911139, -122.407449015525)"
200 Block of Broad  Street,San Francisco,CA,94112,07/30/1997,Oceanview/Merced/Ingleside,"(37.7132160468425, -122.460797254125)"
1300 Block of Page  Street,San Francisco,CA,94117,07/29/1997,Haight Ashbury,"(37.7715187913522, -122.443023129484)"
600 Block of Silver  Avenue,San Francisco,CA,94134,07/25/1997,Excelsior,"(37.7287943275538, -122.42212689888)"
2300 Block of Bryant  Street,San Francisco,CA,94110,07/25/1997,Mission,"(37.7567911946468, -122.409593336206)"
100 Block of States  Street,San Francisco,CA,94112,07/25/1997,Castro/Upper Market,"(37.7635175550195, -122.439036580628)"
5300 Block of Mission  Street,San Francisco,CA,94112,07/25/1997,Excelsior,"(37.7142121106994, -122.442950898022)"
0 Block of Harper  Street,San Francisco,CA,94131,07/25/1997,Glen Park,"(37.7413174200139, -122.429962849137)"
0 Block of Iris  Avenue,San Francisco,CA,94118,07/24/1997,Presidio Heights,"(37.7850009819072, -122.451942215164)"
0 Block of Wayne  Place,San Francisco,CA,94133,07/24/1997,Chinatown,"(37.7967316911343, -122.410891579987)"
700 Block of 9th  Avenue,San Francisco,CA,94118,07/24/1997,Inner Richmond,"(37.7742900960803, -122.466949914928)"
0 Block of Wayne  Place,San Francisco,CA,94133,07/24/1997,Chinatown,"(37.7967316911343, -122.410891579987)"
100 Block of Parnassus  Avenue,San Francisco,CA,94117,07/24/1997,Haight Ashbury,"(37.7645416346759, -122.451880231689)"
400 Block of Filbert  Street,San Francisco,CA,94133,07/24/1997,North Beach,"(37.8016453266221, -122.407626830049)"
600 Block of 4th  Avenue,San Francisco,CA,94118,07/24/1997,Inner Richmond,"(37.7764027457294, -122.461731745079)"
1800 Block of Clay  Street,San Francisco,CA,94109,07/24/1997,Pacific Heights,"(37.7920157738621, -122.423506394679)"
100 Block of Precita  Avenue,San Francisco,CA,94110,07/23/1997,Bernal Heights,"(37.7470540255541, -122.417186160781)"
800 Block of 46th Ave. (Do  wnst,San Francisco,CA,94121,07/23/1997,Outer Richmond,"(37.7724779180045, -122.506684203869)"
1000 Block of Bosworth  Street,San Francisco,CA,94131,07/23/1997,West of Twin Peaks,"(37.7343804752734, -122.438797418608)"
2800 Block of Washington St  St. (Lower,San Francisco,CA,94115,07/23/1997,Pacific Heights,"(37.7909180945012, -122.440158055348)"
500 Block of Baker  Street,San Francisco,CA,94117,07/22/1997,Lone Mountain/USF,"(37.7759611501809, -122.441462517647)"
1400 Block of Pacific Ave  Ave. 2nd,San Francisco,CA,94109,07/22/1997,Russian Hill,"(37.7953623667114, -122.419539667754)"
100 Block of Genebern  Way,San Francisco,CA,94112,07/22/1997,Bernal Heights,"(37.7331965776463, -122.425125468732)"
0 Block of Langton  Street,San Francisco,CA,94103,07/21/1997,South of Market,"(37.7768958210351, -122.40920248816)"
1200 Block of Shrader  Street,San Francisco,CA,94117,07/21/1997,Haight Ashbury,"(37.7634205198127, -122.451026528257)"
1600 Block of Alabama  Street,San Francisco,CA,94110,07/21/1997,Bernal Heights,"(37.7459433861219, -122.410600519343)"
1700 Block of Broadway  Street,San Francisco,CA,94109,07/21/1997,Pacific Heights,"(37.7953672014436, -122.425867426583)"
1200 Block of Shrader  Street,San Francisco,CA,94117,07/21/1997,Haight Ashbury,"(37.7634205198127, -122.451026528257)"
2100 Block of Larkin  Street,San Francisco,CA,94109,07/21/1997,Russian Hill,"(37.7975625824851, -122.42047745323)"
600 Block of Athens St  St. (Upper,San Francisco,CA,94112,07/18/1997,Excelsior,"(37.7177249767051, -122.431306094056)"
300 Block of 18th  Avenue,San Francisco,CA,94121,07/18/1997,Outer Richmond,"(37.781403148187, -122.477238000024)"
1200 Block of 28th  Avenue,San Francisco,CA,94122,07/18/1997,Sunset/Parkside,"(37.764074835842, -122.486905503413)"
2700 Block of Sacramento  Street,San Francisco,CA,94115,07/18/1997,Pacific Heights,"(37.7893692245586, -122.43815065656)"
4300 Block of Mission  Street,San Francisco,CA,94112,07/18/1997,Outer Mission,"(37.7274526748456, -122.432746337561)"
1400 Block of 15th  Street,San Francisco,CA,94103,07/18/1997,Mission,"(37.7667835909616, -122.417091749323)"
1800 Block of 44th  Avenue,San Francisco,CA,94122,07/18/1997,Sunset/Parkside,"(37.7521215826847, -122.503266993207)"
2300 Block of San Bruno  Bruno Ave,San Francisco,CA,94134,07/18/1997,Portola,"(37.7337296446709, -122.406425846629)"
1400 Block of 15th  Street,San Francisco,CA,94103,07/17/1997,Mission,"(37.7667835909616, -122.417091749323)"
600 Block of 20th  Avenue,San Francisco,CA,94121,07/17/1997,Outer Richmond,"(37.7756168609135, -122.47896993932)"
500 Block of 28th  Avenue,San Francisco,CA,94121,07/17/1997,Outer Richmond,"(37.7789869252422, -122.48780634438)"
500 Block of 28th  Avenue,San Francisco,CA,94121,07/17/1997,Outer Richmond,"(37.7789869252422, -122.48780634438)"
500 Block of 28th  Avenue,San Francisco,CA,94121,07/17/1997,Outer Richmond,"(37.7789869252422, -122.48780634438)"
3600 Block of 26th  Street,San Francisco,CA,94110,07/16/1997,Mission,"(37.7487569029384, -122.421922526273)"
400 Block of 3rd  Avenue,San Francisco,CA,94118,07/16/1997,Inner Richmond,"(37.7802004442392, -122.460927945371)"
1000 Block of STEINER  Street,SAN FRANCISCO,CA,94115,07/15/1997,Western Addition,"(37.7788798208713, -122.43356996348)"
1000 Block of STEINER  Street,SAN FRANCISCO,CA,94115,07/15/1997,Western Addition,"(37.7788798208713, -122.43356996348)"
300 Block of SAN  JOSE,SAN FRANCISCO,CA,94110,07/15/1997,Mission,"(37.7494022899024, -122.421406673002)"
1000 Block of STEINER  Street,SAN FRANCISCO,CA,94115,07/15/1997,Western Addition,"(37.7788798208713, -122.43356996348)"
1000 Block of STEINER  Street,SAN FRANCISCO,CA,94115,07/15/1997,Western Addition,"(37.7788798208713, -122.43356996348)"
1000 Block of STEINER  Street,SAN FRANCISCO,CA,94115,07/15/1997,Western Addition,"(37.7788798208713, -122.43356996348)"
400 Block of SILVER  Avenue,SAN FRANCISCO,CA,94112,07/14/1997,Excelsior,"(37.7286465773029, -122.427005249889)"
1900 Block of MCALLISTER  Street,SAN FRANCISCO,CA,94115,07/14/1997,Lone Mountain/USF,"(37.7771153094141, -122.444154655275)"
1900 Block of MCALLISTER,SAN FRANCISCO,CA,94115,07/14/1997,Lone Mountain/USF,"(37.7771153094141, -122.444154655275)"
1100 Block of GREEN  Street,SAN FRANCISCO,CA,94109,07/11/1997,Russian Hill,"(37.7983839600164, -122.418355476932)"
200 Block of DOWNEY,SAN FRANCISCO,CA,94117,07/11/1997,Haight Ashbury,"(37.7654182578627, -122.446783639096)"
3200 Block of PIERCE  Street,SAN FRANCISCO,CA,94123,07/11/1997,Marina,"(37.7999052485051, -122.439503305528)"
1500 Block of GREENWICH  Street,SAN FRANCISCO,CA,94123,07/11/1997,Marina,"(37.8002564054358, -122.425169011141)"
0 Block of ELIZABETH,SAN FRANCISCO,CA,94110,07/11/1997,Mission,"(37.7528716378528, -122.42223253935)"
