Address,City,State,Zip_code,File Date,Neighborhood,Lat_long
600 Block of Kirkham  Street,San Francisco,CA,94122,10/05/1998,Inner Sunset,"(37.7601862646976, -122.467652419987)"
500 Block of Valencia  Street,San Francisco,CA,94110,10/05/1998,Mission,"(37.7641127384246, -122.421739994638)"
500 Block of Valenica  Street,San Francisco,CA,94110,10/05/1998,Mission,"(37.7641127384246, -122.421739994638)"
1000 Block of Fell  Street,San Francisco,CA,94102,10/05/1998,Hayes Valley,"(37.7743219498944, -122.435106880888)"
0 Block of Parnassus  Avenue,San Francisco,CA,94117,10/05/1998,Haight Ashbury,"(37.7650054155894, -122.44911631991)"
400 Block of Franconia  Street,San Francisco,CA,94110,10/05/1998,Bernal Heights,"(37.742727080423, -122.408061764345)"
1200 Block of Jackson  Street,San Francisco,CA,94109,10/05/1998,Nob Hill,"(37.7948284981884, -122.41563816734)"
1200 Block of 17th  Avenue,San Francisco,CA,94122,10/05/1998,Inner Sunset,"(37.76460318284, -122.474982795435)"
3600 Block of 17th  Street,San Francisco,CA,94110,10/05/1998,Castro/Upper Market,"(37.7629861188887, -122.427843219883)"
500 Block of Clipper  Street,San Francisco,CA,94114,10/05/1998,Noe Valley,"(37.7487507832689, -122.437164541707)"
400 Block of Noe  Street,San Francisco,CA,94114,10/02/1998,Castro/Upper Market,"(37.7614251525296, -122.432763470522)"
1100 Block of Sanchez  Street,San Francisco,CA,94114,10/02/1998,Noe Valley,"(37.7511708537844, -122.429548671018)"
600 Block of Fillmore  Street,San Francisco,CA,94117,10/02/1998,Hayes Valley,"(37.7753772320991, -122.431036737342)"
600 Block of Baker  Street,San Francisco,CA,94117,10/02/1998,Lone Mountain/USF,"(37.7768954489542, -122.441651582571)"
2200 Block of 32nd   Avenue,San Francisco,CA,94116,10/01/1998,Sunset/Parkside,"(37.7452316107793, -122.489883614231)"
2100 Block of Vallejo  Street,San Francisco,CA,94123,10/01/1998,Marina,"(37.7955938855576, -122.43265941375)"
3300 Block of Mission  Street,San Francisco,CA,94110,10/01/1998,Bernal Heights,"(37.7436052437273, -122.421251086668)"
100 Block of 7th  Street,San Francisco,CA,94103,10/01/1998,South of Market,"(37.7781579192582, -122.409711649304)"
600 Block of Kirkham  Street,San Francisco,CA,94122,09/30/1998,Inner Sunset,"(37.7601862646976, -122.467652419987)"
2900 Block of Divisadero  Street,San Francisco,CA,94123,09/30/1998,Marina,"(37.7967238764001, -122.442116501982)"
300 Block of Day  Street,San Francisco,CA,94131,09/30/1998,Noe Valley,"(37.7427523581719, -122.429919189971)"
3400 Block of Washington  Street,San Francisco,CA,94118,09/30/1998,Presidio Heights,"(37.7895679124384, -122.449822437156)"
1400 Block of Jefferson  Street,San Francisco,CA,94123,09/29/1998,Marina,"(37.8056338706364, -122.43641936884)"
900 Block of filbert  Street,San Francisco,CA,94133,09/29/1998,Russian Hill,"(37.8005616150951, -122.415398697694)"
700 Block of Hampshire  Street,San Francisco,CA,94110,09/28/1998,Potrero Hill,"(37.7599572845363, -122.407933088947)"
4100 Block of 17th   Street,San Francisco,CA,94114,09/28/1998,Castro/Upper Market,"(37.7622040250565, -122.438949637769)"
,San Francisco,CA,,09/28/1998,,
4200 Block of 22nd  Street,San Francisco,CA,94107,09/25/1998,Noe Valley,"(37.7541880497639, -122.440397827509)"
1900 Block of Laguna  Street,San Francisco,CA,94115,09/25/1998,Pacific Heights,"(37.7890467114591, -122.42887705006)"
1900 Block of Laguna  Street,San Francisco,CA,94115,09/25/1998,Pacific Heights,"(37.7890467114591, -122.42887705006)"
300 Block of Sanchez  Street,San Francisco,CA,94114,09/25/1998,Castro/Upper Market,"(37.7635589216847, -122.430873427443)"
1300 Block of Geneva  Avenue,San Francisco,CA,94112,09/25/1998,Excelsior,"(37.7133811191649, -122.434075846533)"
1400 Block of Jefferson  Street,San Francisco,CA,94123,09/25/1998,Marina,"(37.8056338706364, -122.43641936884)"
1700 Block of 15th   Street,San Francisco,CA,94103,09/25/1998,Mission,"(37.766380513434, -122.423764533131)"
0 Block of Gennesse  Street,San Francisco,CA,94112,09/25/1998,West of Twin Peaks,"(37.7287110904555, -122.451052791871)"
500 Block of Buena Vista  Avenue,San Francisco,CA,94117,09/24/1998,Haight Ashbury,"(37.7659191891617, -122.442720972945)"
100 Block of Julian  Avenue,San Francisco,CA,94103,09/24/1998,Mission,"(37.7657922229191, -122.420909959361)"
1300 Block of Page  Street,San Francisco,CA,94117,09/24/1998,Haight Ashbury,"(37.7714103641749, -122.443000900186)"
500 Block of 39th  Avenue,San Francisco,CA,94121,09/24/1998,Outer Richmond,"(37.7784460459219, -122.499591434934)"
900 Block of Burnett  Avenue,San Francisco,CA,94131,09/24/1998,Twin Peaks,"(37.7481925989519, -122.444935228894)"
200 Block of Guerrero  Street,San Francisco,CA,94103,09/24/1998,Mission,"(37.7671990410417, -122.424452084359)"
400 Block of Capp  Street,San Francisco,CA,94110,09/24/1998,Mission,"(37.7595038298281, -122.417972426169)"
3600 Block of Lincoln  Way,San Francisco,CA,94122,09/23/1998,Sunset/Parkside,"(37.7644827540829, -122.497072643603)"
1300 Block of 6th  Avenue,San Francisco,CA,94122,09/23/1998,Inner Sunset,"(37.7632498389844, -122.462967914462)"
1300 Block of 6th  Avenue,San Francisco,CA,94122,09/23/1998,Inner Sunset,"(37.7632498389844, -122.462967914462)"
700 Block of 27th  Avenue,San Francisco,CA,94121,09/23/1998,Outer Richmond,"(37.7752743993197, -122.486466775531)"
2100 Block of Pierce  Street,San Francisco,CA,94115,09/23/1998,Pacific Heights,"(37.7898482616281, -122.437475196826)"
300 Block of 10th  Street,San Francisco,CA,94103,09/23/1998,South of Market,"(37.7724811637379, -122.412311666163)"
700 Block of Hampshire  Street,San Francisco,CA,94110,09/22/1998,Potrero Hill,"(37.7599572845363, -122.407933088947)"
2400 Block of 44th  Avenue,San Francisco,CA,94116,09/22/1998,Sunset/Parkside,"(37.7409284959017, -122.502480392882)"
200 Block of Carl  Street,San Francisco,CA,94117,09/22/1998,Inner Sunset,"(37.7652836625258, -122.453570243743)"
100 Block of Prentiss  Street,San Francisco,CA,94110,09/21/1998,Bernal Heights,"(37.7408152924558, -122.411946068729)"
500 Block of Lombard  Street,San Francisco,CA,94133,09/21/1998,North Beach,"(37.8031525873087, -122.410878575791)"
2500 Block of Greenwich  Street,San Francisco,CA,94123,09/21/1998,Marina,"(37.7981639525476, -122.44162207101)"
1800 Block of Page  Street,San Francisco,CA,94117,09/21/1998,Haight Ashbury,"(37.7704702919716, -122.451242157462)"
1900 Block of Webster  Street,San Francisco,CA,94115,09/21/1998,Pacific Heights,"(37.7886458557013, -122.432031665424)"
1100 Block of Florida  Street,San Francisco,CA,94110,09/21/1998,Mission,"(37.753535652312, -122.410212145376)"
1100 Block of Florida  Street,San Francisco,CA,94110,09/21/1998,Mission,"(37.753535652312, -122.410212145376)"
14900 Block of Prentiss  Street,San Francisco,CA,94110,09/21/1998,Bernal Heights,"(37.7408152924558, -122.411946068729)"
300 Block of 15th  Avenue,San Francisco,CA,94118,09/21/1998,Outer Richmond,"(37.7821599915283, -122.474156744256)"
3900 Block of 19th  Street,San Francisco,CA,94114,09/21/1998,Castro/Upper Market,"(37.7594356130011, -122.431523798687)"
2500 Block of Folsom   Street,San Francisco,CA,94110,09/21/1998,Mission,"(37.756502741143, -122.414395554401)"
400 Block of 14th  Street,San Francisco,CA,94103,09/18/1998,Mission,"(37.7681278295247, -122.423310669038)"
100 Block of Alpine  Terrace,San Francisco,CA,94117,09/18/1998,Castro/Upper Market,"(37.768132674068, -122.437454373129)"
900 Block of Innes  Avenue,San Francisco,CA,94124,09/18/1998,Bayview Hunters Point,"(37.7327383182617, -122.377183549364)"
3500 Block of Sacramento  Street,San Francisco,CA,94118,09/18/1998,Presidio Heights,"(37.7877132086463, -122.45113578711)"
2100 Block of 15th  Street,San Francisco,CA,94114,09/17/1998,Castro/Upper Market,"(37.7659837509877, -122.432151906932)"
600 Block of South Van Ness  Avenue,San Francisco,CA,94110,09/17/1998,Mission,"(37.7627654068702, -122.417324660819)"
1400 Block of Chestnut  Street,San Francisco,CA,94123,09/17/1998,Marina,"(37.8020216253778, -122.427210668222)"
100 Block of Julian  Avenue,San Francisco,CA,94103,09/17/1998,Mission,"(37.7657922229191, -122.420909959361)"
200 Block of Arleta  Avenue,San Francisco,CA,94134,09/16/1998,Visitacion Valley,"(37.7141378433692, -122.407853396026)"
2200 Block of Steiner  Street,San Francisco,CA,94115,09/16/1998,Pacific Heights,"(37.7900568612803, -122.435829464887)"
1000 Block of Pacific  Avenue,San Francisco,CA,94133,09/16/1998,Nob Hill,"(37.7960651025428, -122.413070767653)"
0 Block of Belcher  Street,San Francisco,CA,94114,09/16/1998,Castro/Upper Market,"(37.7685230217349, -122.430233400954)"
3600 Block of 17th  Street,San Francisco,CA,94114,09/16/1998,Castro/Upper Market,"(37.7630566200793, -122.426703083524)"
200 Block of Arleta  Avenue,San Francisco,CA,94134,09/16/1998,Visitacion Valley,"(37.7141378433692, -122.407853396026)"
,San Francisco,CA,,09/16/1998,,
2200 Block of Steiner  Street,San Francisco,CA,94115,09/16/1998,Pacific Heights,"(37.7900568612803, -122.435829464887)"
300 Block of Greenwich  Street,San Francisco,CA,94133,09/15/1998,North Beach,"(37.8027755699611, -122.405352968707)"
5000 Block of California  Street,San Francisco,CA,94118,09/15/1998,Inner Richmond,"(37.7844455560555, -122.471512788117)"
900 Block of Baker  Street,San Francisco,CA,94115,09/15/1998,Lone Mountain/USF,"(37.7808258938722, -122.441941743455)"
600 Block of Buena Vista  West,San Francisco,CA,94117,09/15/1998,Haight Ashbury,"(37.7672303095361, -122.443869427911)"
300 Block of Greenwich  Street,San Francisco,CA,94133,09/15/1998,North Beach,"(37.8027755699611, -122.405352968707)"
300 Block of Bartlett  Street,San Francisco,CA,94110,09/15/1998,Mission,"(37.7513677225801, -122.419547489427)"
300 Block of 32nd  Avenue,San Francisco,CA,94121,09/15/1998,Outer Richmond,"(37.7822969944846, -122.492350949885)"
200 Block of Madison  Street,San Francisco,CA,94134,09/15/1998,Excelsior,"(37.7259789355165, -122.422657177932)"
1100 Block of Church  Street,San Francisco,CA,94114,09/15/1998,Noe Valley,"(37.7520811273514, -122.427401362082)"
2200 Block of North Point  Street,San Francisco,CA,94123,09/15/1998,Marina,"(37.8027222133414, -122.444258698097)"
1000 Block of Girard  Street,San Francisco,CA,94134,09/14/1998,Portola,"(37.7195998289934, -122.401285310078)"
1600 Block of Oakdale  Avenue,San Francisco,CA,94124,09/14/1998,Bayview Hunters Point,"(37.7352738343224, -122.391413470274)"
2300 Block of 29th  Avenue,San Francisco,CA,94116,09/14/1998,Sunset/Parkside,"(37.743509270236, -122.486541118734)"
1600 Block of Oakdale  Avenue,San Francisco,CA,94124,09/14/1998,Bayview Hunters Point,"(37.7352738343224, -122.391413470274)"
1200 Block of 4th  Avenue,San Francisco,CA,94122,09/14/1998,Inner Sunset,"(37.7647375802521, -122.461059497091)"
200 Block of Diamond  Street,San Francisco,CA,94114,09/14/1998,Castro/Upper Market,"(37.7583612142082, -122.436893463857)"
1000 Block of Pacific  Avenue,San Francisco,CA,94133,09/14/1998,Nob Hill,"(37.7960651025428, -122.413070767653)"
2300 Block of 29th  Avenue,San Francisco,CA,94116,09/14/1998,Sunset/Parkside,"(37.743509270236, -122.486541118734)"
1700 Block of 15th  Street,San Francisco,CA,94103,09/14/1998,Mission,"(37.766380513434, -122.423764533131)"
200 Block of Cumberland  Street,San Francisco,CA,94114,09/14/1998,Castro/Upper Market,"(37.7588840548947, -122.429141172681)"
500 Block of 7th  Avenue,San Francisco,CA,94118,09/14/1998,Inner Richmond,"(37.778117274114, -122.465070483218)"
1900 Block of Broadway,San Francisco,CA,94109,09/14/1998,Pacific Heights,"(37.7950545008159, -122.429177912371)"
1500 Block of 24th  Avenue,San Francisco,CA,94122,09/14/1998,Sunset/Parkside,"(37.7586664208303, -122.482086758198)"
2300 Block of 19th  Avenue,San Francisco,CA,94116,09/14/1998,Sunset/Parkside,"(37.7439803951745, -122.475835562926)"
1200 Block of 4th  Avenue,San Francisco,CA,94122,09/14/1998,Inner Sunset,"(37.7647375802521, -122.461059497091)"
800 Block of Alvarado  Street,San Francisco,CA,94114,09/14/1998,Noe Valley,"(37.7533142592944, -122.43977333189)"
300 Block of Andover  Street,San Francisco,CA,94110,09/11/1998,Bernal Heights,"(37.7386851555791, -122.416555472039)"
200 Block of Balboa  Street,San Francisco,CA,94118,09/11/1998,Inner Richmond,"(37.77741090025, -122.461336229679)"
200 Block of Presidio  Avenue,San Francisco,CA,94115,09/11/1998,Presidio Heights,"(37.7894970911595, -122.447307442421)"
100 Block of Pixley  Street,San Francisco,CA,94123,09/11/1998,Marina,"(37.7986458832874, -122.434962257904)"
900 Block of Dolores  Street,San Francisco,CA,94110,09/11/1998,Mission,"(37.7542378493716, -122.425238262135)"
3600 Block of 23rd  Street,San Francisco,CA,94110,09/10/1998,Mission,"(37.7534642822823, -122.423863310828)"
2300 Block of 19th  Avenue,San Francisco,CA,94116,09/10/1998,Sunset/Parkside,"(37.7439803951745, -122.475835562926)"
7000 Block of Geary  Boulevard,San Francisco,CA,94121,09/10/1998,Outer Richmond,"(37.7797338419844, -122.494922963443)"
200 Block of Thornton  Avenue,San Francisco,CA,94124,09/10/1998,Bayview Hunters Point,"(37.730962861378, -122.394806412826)"
1200 Block of 47th  Avenue,San Francisco,CA,94122,09/10/1998,Sunset/Parkside,"(37.7631799713325, -122.507127249949)"
1000 Block of Howard  Street,San Francisco,CA,94103,09/10/1998,South of Market,"(37.7791285380131, -122.408030111693)"
3600 Block of 23rd  Street,San Francisco,CA,94110,09/10/1998,Mission,"(37.7534642822823, -122.423863310828)"
2900 Block of Sacramento  Street,San Francisco,CA,94115,09/09/1998,Pacific Heights,"(37.7888337817057, -122.441449440816)"
400 Block of Vallejo  Street,San Francisco,CA,94133,09/09/1998,North Beach,"(37.7991895196617, -122.404353886828)"
1800 Block of Page  Street,San Francisco,CA,94117,09/09/1998,Haight Ashbury,"(37.7704702919716, -122.451242157462)"
2200 Block of 39th  Avenue,San Francisco,CA,94116,09/09/1998,Sunset/Parkside,"(37.7449003771833, -122.497383948876)"
0 Block of Burlwood  Drive,San Francisco,CA,94127,09/09/1998,West of Twin Peaks,"(37.7347598140674, -122.45436373105)"
1300 Block of 6th  Avenue,San Francisco,CA,94122,09/09/1998,Inner Sunset,"(37.7632498389844, -122.462967914462)"
1600 Block of 27th  Avenue,San Francisco,CA,94122,09/09/1998,Sunset/Parkside,"(37.7566565349468, -122.485310524138)"
1100 Block of Fitzgerald  Avenue,San Francisco,CA,94124,09/09/1998,Bayview Hunters Point,"(37.7204070193372, -122.390422961409)"
300 Block of Vallejo  Street,San Francisco,CA,94133,09/09/1998,North Beach,"(37.7992740099441, -122.402825890572)"
1800 Block of Page  Street,San Francisco,CA,94117,09/09/1998,Haight Ashbury,"(37.7704702919716, -122.451242157462)"
200 Block of Ashton  Avenue,San Francisco,CA,94112,09/09/1998,West of Twin Peaks,"(37.7233289558496, -122.462341322842)"
300 Block of Sawyer  Street,San Francisco,CA,94134,09/09/1998,Visitacion Valley,"(37.7137624848645, -122.414066092696)"
1800 Block of Page  Street,San Francisco,CA,94117,09/09/1998,Haight Ashbury,"(37.7704702919716, -122.451242157462)"
1300 Block of 6th  Avenue,San Francisco,CA,94122,09/09/1998,Inner Sunset,"(37.7632498389844, -122.462967914462)"
1800 Block of Page  Street,San Francisco,CA,94117,09/09/1998,Haight Ashbury,"(37.7704702919716, -122.451242157462)"
1200 Block of 3rd  Avenue,San Francisco,CA,94122,09/08/1998,Inner Sunset,"(37.7647908456278, -122.459851191139)"
200 Block of Douglass  Streeet,San Francisco,CA,94114,09/08/1998,Castro/Upper Market,"(37.7602129240114, -122.439365623446)"
0 Block of Dunsmuir  Street,San Francisco,CA,94134,09/08/1998,Portola,"(37.7303565535491, -122.414076409355)"
3700 Block of 20th   Street,San Francisco,CA,94110,09/08/1998,Mission,"(37.758240926615, -122.42462241905)"
4200 Block of 21st  Street,San Francisco,CA,94114,09/08/1998,Noe Valley,"(37.755432651087, -122.438308315926)"
2400 Block of Divisadero  Street,San Francisco,CA,94115,09/08/1998,Pacific Heights,"(37.7920620241774, -122.441312061502)"
1200 Block of 47th  Avenue,San Francisco,CA,94122,09/08/1998,Sunset/Parkside,"(37.7631799713325, -122.507127249949)"
800 Block of Irving  Street,San Francisco,CA,94122,09/08/1998,Inner Sunset,"(37.7640682841644, -122.466850747218)"
700 Block of Elizabeth  Street,San Francisco,CA,94114,09/04/1998,Noe Valley,"(37.7519490457513, -122.437469214013)"
1100 Block of Carolina  Street,San Francisco,CA,94107,09/04/1998,Potrero Hill,"(37.7541352264429, -122.399481585099)"
600 Block of Lyon  Street,San Francisco,CA,94117,09/04/1998,Lone Mountain/USF,"(37.7767038928496, -122.443158416051)"
700 Block of Elizabeth  Street,San Francisco,CA,94114,09/04/1998,Noe Valley,"(37.7519490457513, -122.437469214013)"
700 Block of Elizabeth  Street,San Francisco,CA,94114,09/04/1998,Noe Valley,"(37.7519490457513, -122.437469214013)"
1100 Block of Key  Avenue,San Francisco,CA,94124,09/04/1998,Bayview Hunters Point,"(37.7203503465448, -122.398655525676)"
900 Block of Huron  Avenue,San Francisco,CA,94112,09/03/1998,Outer Mission,"(37.7097377270116, -122.45262614821)"
500 Block of Brazil  Avenue,San Francisco,CA,94112,09/03/1998,Excelsior,"(37.7225440044231, -122.43046532808)"
2200 Block of 25th  Street,San Francisco,CA,94107,09/03/1998,Potrero Hill,"(37.7519915866375, -122.400884769408)"
200 Block of Carl  Street,San Francisco,CA,94117,09/03/1998,Inner Sunset,"(37.7652836625258, -122.453570243743)"
200 Block of Parker  Avenue,San Francisco,CA,94118,09/03/1998,Lone Mountain/USF,"(37.7809126370502, -122.454081993306)"
1800 Block of Page  Street,San Francisco,CA,94117,09/03/1998,Haight Ashbury,"(37.7704702919716, -122.451242157462)"
2600 Block of Bryant  Street,San Francisco,CA,94110,09/03/1998,Mission,"(37.7519940445387, -122.409122858314)"
600 Block of Castro  Street,San Francisco,CA,94114,09/03/1998,Castro/Upper Market,"(37.7584920928193, -122.434706654949)"
0 Block of Dunsmuir  Street,San Francisco,CA,94134,09/02/1998,Portola,"(37.7303565535491, -122.414076409355)"
500 Block of Divisadero  Street,San Francisco,CA,94117,09/02/1998,Hayes Valley,"(37.7745415617271, -122.437589912002)"
100 Block of Beaver  Street,San Francisco,CA,94114,09/02/1998,Castro/Upper Market,"(37.7653773942352, -122.436877698815)"
2900 Block of Clay  Street,San Francisco,CA,94115,09/02/1998,Pacific Heights,"(37.789821884922, -122.441651789516)"
500 Block of Divisadero  Street,San Francisco,CA,94117,09/02/1998,Hayes Valley,"(37.7745415617271, -122.437589912002)"
500 Block of Divisadero  Street,San Francisco,CA,94117,09/02/1998,Hayes Valley,"(37.7745415617271, -122.437589912002)"
0 Block of Godeus  Street,San Francisco,CA,94110,09/02/1998,Bernal Heights,"(37.7425477759641, -122.421159714238)"
600 Block of Cortland  Avenue,San Francisco,CA,94110,09/02/1998,Bernal Heights,"(37.739021919552, -122.415533225678)"
2600 Block of Bryant  Street,San Francisco,CA,94110,09/02/1998,Mission,"(37.7519940445387, -122.409122858314)"
500 Block of Divisadero  Street,San Francisco,CA,94117,09/02/1998,Hayes Valley,"(37.7745415617271, -122.437589912002)"
500 Block of Divisadero  Street,San Francisco,CA,94117,09/02/1998,Hayes Valley,"(37.7745415617271, -122.437589912002)"
700 Block of Bacon  Street,San Francisco,CA,94134,09/02/1998,Portola,"(37.7260069533735, -122.410041179684)"
2100 Block of 40th  Avenue,San Francisco,CA,94116,09/02/1998,Sunset/Parkside,"(37.7467160311672, -122.498587034951)"
0 Block of Woodland  Avenue,San Francisco,CA,94117,09/02/1998,Inner Sunset,"(37.7633699800045, -122.453383627542)"
500 Block of Divisadero  Street,San Francisco,CA,94117,09/02/1998,Hayes Valley,"(37.7745415617271, -122.437589912002)"
100 Block of Landers  Street,San Francisco,CA,94114,09/02/1998,Castro/Upper Market,"(37.7659226960174, -122.427661930792)"
400 Block of Capistrano  Avenue,San Francisco,CA,94112,09/02/1998,Outer Mission,"(37.7248695784332, -122.439186550574)"
400 Block of 18th  Avenue,San Francisco,CA,94121,09/01/1998,Outer Richmond,"(37.779475579692, -122.477100790942)"
1700 Block of McKinnon  Avenue,San Francisco,CA,94124,09/01/1998,Bayview Hunters Point,"(37.7373891379752, -122.392066220917)"
1100 Block of Sanchez  Street,San Francisco,CA,94114,09/01/1998,Noe Valley,"(37.7511708537844, -122.429548671018)"
3800 Block of 17th  Street,San Francisco,CA,94114,09/01/1998,Castro/Upper Market,"(37.7626979328476, -122.432541856277)"
100 Block of Jersey  Street,San Francisco,CA,94114,09/01/1998,Noe Valley,"(37.7509172052691, -122.427915397349)"
100 Block of Delmar  Street,San Francisco,CA,94117,08/31/1998,Haight Ashbury,"(37.7663755922305, -122.445281586196)"
2300 Block of Greenwich  Street,San Francisco,CA,94123,08/31/1998,Marina,"(37.7986920034197, -122.438346248984)"
0 Block of Abbey  Street,San Francisco,CA,94114,08/31/1998,Castro/Upper Market,"(37.7633817202539, -122.427272544612)"
2300 Block of Greenwich  Street,San Francisco,CA,94123,08/31/1998,Marina,"(37.7986920034197, -122.438346248984)"
2300 Block of 22nd  Avenue,San Francisco,CA,94116,08/31/1998,Sunset/Parkside,"(37.7438450988255, -122.478900980463)"
2300 Block of 38th  Avenue,San Francisco,CA,94116,08/31/1998,Sunset/Parkside,"(37.7430898086758, -122.496045390933)"
0 Block of Abbey  Street,San Francisco,CA,94114,08/31/1998,Castro/Upper Market,"(37.7633817202539, -122.427272544612)"
0 Block of Genebern  Way,San Francisco,CA,94112,08/31/1998,Bernal Heights,"(37.7341780362981, -122.4246283524)"
500 Block of 47th  Avenue,San Francisco,CA,94121,08/31/1998,Outer Richmond,"(37.7780500044523, -122.508299698164)"
700 Block of 9th  Avenue,San Francisco,CA,94118,08/31/1998,Inner Richmond,"(37.7742900960803, -122.466949914928)"
2300 Block of 38th  Avenue,San Francisco,CA,94116,08/31/1998,Sunset/Parkside,"(37.7430898086758, -122.496045390933)"
100 Block of Arlington  Street,San Francisco,CA,94131,08/31/1998,Glen Park,"(37.7386308457036, -122.425138057537)"
1400 Block of 43rd  Avenue,San Francisco,CA,94122,08/31/1998,Sunset/Parkside,"(37.7596364115465, -122.502578266136)"
900 Block of South  Van Ness  Avenue,San Francisco,CA,94110,08/28/1998,Mission,"(37.7579695976401, -122.416727053265)"
900 Block of South Van Ness  Avenue,San Francisco,CA,94110,08/28/1998,Mission,"(37.7579695976401, -122.416727053265)"
1200 Block of 38th  Avenue,San Francisco,CA,94122,08/28/1998,Sunset/Parkside,"(37.7636013252864, -122.497619164553)"
1000 Block of Lombard  Street,San Francisco,CA,94109,08/27/1998,Russian Hill,"(37.8020181169371, -122.419336365018)"
500 Block of Brazil  Avenue,San Francisco,CA,94112,08/27/1998,Excelsior,"(37.7225440044231, -122.43046532808)"
1700 Block of Lake  Street,San Francisco,CA,94121,08/26/1998,Outer Richmond,"(37.7860006949528, -122.478174865043)"
1200 Block of Masonic  Avenue,San Francisco,CA,94117,08/26/1998,Haight Ashbury,"(37.7697281472631, -122.445320474935)"
3800 Block of Divisadero  Street,San Francisco,CA,94123,08/26/1998,Marina,"(37.8051007679637, -122.443956086865)"
0 Block of Rudden  Avenue,San Francisco,CA,94112,08/26/1998,Outer Mission,"(37.7242204203245, -122.441529568534)"
1800 Block of 31st  Avenue,San Francisco,CA,94122,08/26/1998,Sunset/Parkside,"(37.752737497387, -122.489327711372)"
1600 Block of Green  Street,San Francisco,CA,94123,08/26/1998,Marina,"(37.7973585017111, -122.426269444398)"
0 Block of Delmar  Street,San Francisco,CA,94117,08/26/1998,Haight Ashbury,"(37.7682424700332, -122.445801697481)"
300 Block of 27th  Street,San Francisco,CA,94131,08/26/1998,Noe Valley,"(37.7468845305697, -122.428085949835)"
0 Block of Delmar  Street,San Francisco,CA,94117,08/26/1998,Haight Ashbury,"(37.7682424700332, -122.445801697481)"
3900 Block of 24th  Street,San Francisco,CA,94114,08/25/1998,Noe Valley,"(37.7514492432819, -122.430762462773)"
1000 Block of Florida  Street,San Francisco,CA,94110,08/25/1998,Mission,"(37.7551370275023, -122.410365621178)"
,San Francisco,CA,,08/24/1998,,
1800 Block of Page  Street,San Francisco,CA,94117,08/24/1998,Haight Ashbury,"(37.7704702919716, -122.451242157462)"
256200 Block of Sutter  Street,San Francisco,CA,94115,08/24/1998,Pacific Heights,"(37.7849855298389, -122.442370811443)"
500 Block of Page  Street,San Francisco,CA,94117,08/24/1998,Hayes Valley,"(37.7731977868371, -122.429820521053)"
500 Block of Page  Street,San Francisco,CA,94117,08/24/1998,Hayes Valley,"(37.7731977868371, -122.429820521053)"
1800 Block of Page  Street,San Francisco,CA,94117,08/24/1998,Haight Ashbury,"(37.7704702919716, -122.451242157462)"
1500 Block of Irving  Street,San Francisco,CA,94122,08/24/1998,Inner Sunset,"(37.763624524097, -122.474445316459)"
900 Block of Holloway  Avenue,San Francisco,CA,94132,08/24/1998,Oceanview/Merced/Ingleside,"(37.7216281333481, -122.464032342928)"
0 Block of Miley  Street,San Francisco,CA,94123,08/24/1998,Marina,"(37.7972127689535, -122.445350503905)"
500 Block of Page  Street,San Francisco,CA,94117,08/24/1998,Hayes Valley,"(37.7731977868371, -122.429820521053)"
3700 Block of 20th  Street,San Francisco,CA,94110,08/24/1998,Mission,"(37.7583504634117, -122.424632923868)"
500 Block of Page  Street,San Francisco,CA,94117,08/24/1998,Hayes Valley,"(37.7731977868371, -122.429820521053)"
3600 Block of California  Street,San Francisco,CA,94118,08/21/1998,Presidio Heights,"(37.786385012796, -122.45410150006)"
300 Block of Vallejo  Street,San Francisco,CA,94133,08/21/1998,North Beach,"(37.7992755566855, -122.403678525422)"
3300 Block of 26th  Street,San Francisco,CA,94110,08/21/1998,Mission,"(37.7490676528431, -122.416778466094)"
3000 Block of Clement  Street,San Francisco,CA,94121,08/21/1998,Outer Richmond,"(37.7816465292997, -122.491833011381)"
200 Block of 8th  Avenue,San Francisco,CA,94118,08/21/1998,Inner Richmond,"(37.7837793907372, -122.466697645275)"
3300 Block of Mission  Street,San Francisco,CA,94110,08/21/1998,Bernal Heights,"(37.7436052437273, -122.421251086668)"
3600 Block of California  Street,San Francisco,CA,94118,08/21/1998,Presidio Heights,"(37.786385012796, -122.45410150006)"
3700 Block of 20th  Street,San Francisco,CA,94110,08/21/1998,Mission,"(37.758240926615, -122.42462241905)"
700 Block of Pine  Street,San Francisco,CA,94108,08/21/1998,Nob Hill,"(37.7913057345263, -122.407702576672)"
500 Block of Laidley  Street,San Francisco,CA,94131,08/21/1998,Glen Park,"(37.7355057119549, -122.43158086022)"
3900 Block of 18th  Street,San Francisco,CA,94114,08/21/1998,Castro/Upper Market,"(37.7610336313575, -122.431678286164)"
400 Block of Gates  Street,San Francisco,CA,94110,08/21/1998,Bernal Heights,"(37.737723249469, -122.413978458596)"
2000 Block of Leavenworth  Street,San Francisco,CA,94133,08/20/1998,Russian Hill,"(37.8001141907627, -122.417607972698)"
0 Block of Brussels  Street,San Francisco,CA,94134,08/20/1998,Portola,"(37.7312651168292, -122.40737168547)"
0 Block of Miramar  Avenue,San Francisco,CA,94112,08/20/1998,Oceanview/Merced/Ingleside,"(37.7191290046189, -122.458239208654)"
2000 Block of Leavenworth  Street,San Francisco,CA,94133,08/20/1998,Russian Hill,"(37.8001141907627, -122.417607972698)"
0 Block of Bayview  Street,San Francisco,CA,94124,08/19/1998,Bayview Hunters Point,"(37.7328573061393, -122.394380258804)"
