Address,City,State,Zip_code,File Date,Neighborhood,Lat_long
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/01/1999,North Beach,"(37.7992312305655, -122.407369153629)"
800 Block of Anza  Street,San Francisco,CA,94118,10/01/1999,Lone Mountain/USF,"(37.7801023433522, -122.455348182421)"
1300 Block of Grant  Avenue,San Francisco,CA,941,10/01/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/01/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/01/1999,North Beach,"(37.7992312305655, -122.407369153629)"
1300 Block of Grant  Avenue,San Francisco,CA,94133,10/01/1999,North Beach,"(37.7992312305655, -122.407369153629)"
0 Block of Parnassus  Avenue,San Francisco,CA,94117,09/28/1999,Haight Ashbury,"(37.7650054155894, -122.44911631991)"
800 Block of Rolph  Street,San Francisco,CA,94112,09/28/1999,Excelsior,"(37.7111937466839, -122.428652632938)"
1800 Block of 48th  Avenue,San Francisco,CA,94122,09/27/1999,Sunset/Parkside,"(37.7519393943649, -122.507411931711)"
1800 Block of 48th  Avenue,San Francisco,CA,94122,09/27/1999,Sunset/Parkside,"(37.7519393943649, -122.507411931711)"
4300 Block of 20th  Street,San Francisco,CA,94114,09/24/1999,Castro/Upper Market,"(37.7577096075269, -122.43525775295)"
100 Block of Lexington  Street,San Francisco,CA,94110,09/21/1999,Mission,"(37.7609516877044, -122.420667147328)"
100 Block of Lexington  Street,San Francisco,CA,94110,09/21/1999,Mission,"(37.7609516877044, -122.420667147328)"
100 Block of Lexington  Street,San Francisco,CA,94110,09/21/1999,Mission,"(37.7609516877044, -122.420667147328)"
100 Block of Lexington  Street,San Francisco,CA,94110,09/21/1999,Mission,"(37.7609516877044, -122.420667147328)"
800 Block of Anza  Street,San Francisco,CA,94118,09/17/1999,Lone Mountain/USF,"(37.7801023433522, -122.455348182421)"
1300 Block of Utah  Street,San Francisco,CA,94110,09/16/1999,Mission,"(37.7524211883846, -122.405338378316)"
1300 Block of Utah  Street,San Francisco,CA,94110,09/16/1999,Mission,"(37.7524211883846, -122.405338378316)"
0 Block of Nido  Street,San Francisco,CA,94115,09/16/1999,Lone Mountain/USF,"(37.7793587012693, -122.446139455447)"
1300 Block of Utah  Street,San Francisco,CA,94110,09/16/1999,Mission,"(37.7524211883846, -122.405338378316)"
0 Block of Montague  Place,San Francisco,CA,94133,09/16/1999,North Beach,"(37.8005882895604, -122.404633848917)"
800 Block of Anza  Street,San Francisco,CA,94118,09/15/1999,Lone Mountain/USF,"(37.7801023433522, -122.455348182421)"
800 Block of Rolph  Street,San Francisco,CA,94112,09/13/1999,Excelsior,"(37.7111937466839, -122.428652632938)"
700 Block of 43rd  Avenue,San Francisco,CA,94121,09/13/1999,Outer Richmond,"(37.774491068178, -122.503607532008)"
1271 Filbert St,San Francisco,CA,94109,09/08/1999,,"(2119441.2957799, 6006956.41920689)"
1200 Block of Filbert  Street,San Francisco,CA,94109,09/08/1999,Russian Hill,"(37.79997450353, -122.420050559374)"
1200 Block of Filbert  Street,San Francisco,CA,94109,09/08/1999,Russian Hill,"(37.79997450353, -122.420050559374)"
0 Block of Parnassus  Avenue,San Francisco,CA,94117,09/07/1999,Haight Ashbury,"(37.7650054155894, -122.44911631991)"
15161500 Block of Guerrero  Street,San Francisco,CA,94110,09/07/1999,Noe Valley,"(37.7467657467357, -122.422480185303)"
300 Block of Lexington  Street,San Francisco,CA,94112,09/07/1999,Mission,"(37.75775140355, -122.420353645248)"
300 Block of Lexington  Street,San Francisco,CA,94112,09/07/1999,Mission,"(37.75775140355, -122.420353645248)"
0 Block of Belcher  Street,San Francisco,CA,94114,09/07/1999,Castro/Upper Market,"(37.7685313597661, -122.430095414163)"
800 Block of Rolph  Street,San Francisco,CA,94112,09/03/1999,Excelsior,"(37.7111937466839, -122.428652632938)"
0 Block of Belcher  Street,San Francisco,CA,94114,09/01/1999,Castro/Upper Market,"(37.7685313597661, -122.430095414163)"
700 Block of 43rd  Avenue,San Francisco,CA,94121,08/31/1999,Outer Richmond,"(37.774491068178, -122.503607532008)"
2400 Block of Buchanan  Street,San Francisco,CA,94121,08/31/1999,Pacific Heights,"(37.7924569158594, -122.431109063511)"
2300 Block of Leavenworth  Street,San Francisco,CA,94133,08/20/1999,Russian Hill,"(37.802659832808, -122.418127047642)"
2300 Block of Leavenworth  Street,San Francisco,CA,94133,08/20/1999,Russian Hill,"(37.802659832808, -122.418127047642)"
2300 Block of Leavenworth  Street,San Francisco,CA,94133,08/20/1999,Russian Hill,"(37.802659832808, -122.418127047642)"
1300 Block of Utah  Street,San Francisco,CA,94121,08/17/1999,Mission,"(37.7524211883846, -122.405338378316)"
1300 Block of Utah  Street,San Francisco,CA,94121,08/17/1999,Mission,"(37.7524211883846, -122.405338378316)"
1300 Block of Utah  Street,San Francisco,CA,94121,08/17/1999,Mission,"(37.7524211883846, -122.405338378316)"
400 Block of Dolores  Street,San Francisco,CA,94110,08/10/1999,Castro/Upper Market,"(37.7625793106221, -122.426341418499)"
400 Block of Dolores  Street,San Francisco,CA,94110,08/10/1999,Castro/Upper Market,"(37.7625793106221, -122.426341418499)"
400 Block of Dolores  street,San Francisco,CA,94110,08/10/1999,Castro/Upper Market,"(37.7625793106221, -122.426341418499)"
200 Block of Willard  North,San Francisco,CA,94118,08/09/1999,Lone Mountain/USF,"(37.7766307135598, -122.456636236801)"
1300 Block of 38th  Avenue,San Francisco,CA,94122,08/09/1999,Sunset/Parkside,"(37.7617306091148, -122.497487695913)"
300 Block of San Carlos   Street,San Francisco,CA,94110,08/05/1999,Mission,"(37.7577823081332, -122.419834201322)"
2900 Block of Octavia  Street,San Francisco,CA,94123,08/05/1999,Marina,"(37.7993141371393, -122.429264569784)"
1400 Block of 41st  Avenue,San Francisco,CA,94122,08/05/1999,Sunset/Parkside,"(37.7597245835645, -122.500570751904)"
200 Block of Willard  North,San Francisco,CA,94118,08/05/1999,Lone Mountain/USF,"(37.7766307135598, -122.456636236801)"
1400 Block of 41st  Avenue,San Francisco,CA,94122,08/05/1999,Sunset/Parkside,"(37.7597245835645, -122.500570751904)"
2900 Block of Octavia  Street,San Francisco,CA,94123,08/05/1999,Marina,"(37.7993141371393, -122.429264569784)"
300 Block of San Carlos   Street,San Francisco,CA,94110,08/05/1999,Mission,"(37.7577823081332, -122.419834201322)"
200 Block of Duncan  Street,San Francisco,CA,94131,08/02/1999,Noe Valley,"(37.7462248489528, -122.425752405842)"
100 Block of Langton  Street,San Francisco,CA,94124,07/30/1999,South of Market,"(37.7755325818254, -122.40748636485)"
100 Block of Langton  Street,San Francisco,CA,94124,07/30/1999,South of Market,"(37.7755325818254, -122.40748636485)"
100 Block of Langton  Street,San Francisco,CA,94124,07/30/1999,South of Market,"(37.7755325818254, -122.40748636485)"
100 Block of Langton  Street,San Francisco,CA,94124,07/30/1999,South of Market,"(37.7755325818254, -122.40748636485)"
100 Block of Langton  Street,San Francisco,CA,94124,07/30/1999,South of Market,"(37.7755325818254, -122.40748636485)"
0 Block of Douglass  Street,San Francisco,CA,94123,07/20/1999,Castro/Upper Market,"(37.7628613420342, -122.439481563282)"
0 Block of Douglass  Street,San Francisco,CA,94123,07/20/1999,Castro/Upper Market,"(37.7628613420342, -122.439481563282)"
0 Block of Douglass  Street,San Francisco,CA,94123,07/20/1999,Castro/Upper Market,"(37.7628613420342, -122.439481563282)"
100 Block of Henry  Street,San Francisco,CA,94114,07/20/1999,Castro/Upper Market,"(37.7665401993589, -122.434434754493)"
100 Block of Buena Vista  Avenue East,San Francisco,CA,94117,07/14/1999,Haight Ashbury,"(37.7695893074315, -122.438646850476)"
100 Block of Buena Vista  Avenue East,San Francisco,CA,94117,07/14/1999,Haight Ashbury,"(37.7695893074315, -122.438646850476)"
100 Block of Buena Vista  Avenue East,San Francisco,CA,94117,07/14/1999,Haight Ashbury,"(37.7695893074315, -122.438646850476)"
100 Block of Buena Vista  Avenue East,San Francisco,CA,94117,07/14/1999,Haight Ashbury,"(37.7695893074315, -122.438646850476)"
200 Block of Steiner  Street,San Francisco,CA,94117,07/12/1999,Haight Ashbury,"(37.7711888016711, -122.432019613827)"
0 Block of Webster   Street,San Francisco,CA,94117,07/12/1999,Hayes Valley,"(37.7706761238405, -122.428541502614)"
200 Block of Steiner  Street,San Francisco,CA,94117,07/12/1999,Haight Ashbury,"(37.7711888016711, -122.432019613827)"
0 Block of Germania  Street,San Francisco,CA,94117,07/12/1999,Hayes Valley,"(37.7707592829824, -122.429332872814)"
0 Block of Germania  Street,San Francisco,CA,94117,07/12/1999,Hayes Valley,"(37.7707592829824, -122.429332872814)"
0 Block of Germania  Street,San Francisco,CA,94117,07/12/1999,Hayes Valley,"(37.7707592829824, -122.429332872814)"
200 Block of Steiner,San Francisco,CA,94117,07/12/1999,Haight Ashbury,"(37.7711888016711, -122.432019613827)"
0 Block of Webster  Street,San Francisco,CA,94117,07/12/1999,Hayes Valley,"(37.7706761238405, -122.428541502614)"
0 Block of Webster  Street,San Francisco,CA,94117,07/12/1999,Hayes Valley,"(37.7706761238405, -122.428541502614)"
200 Block of Steiner  Street,San Francisco,CA,94117,07/12/1999,Haight Ashbury,"(37.7711888016711, -122.432019613827)"
2600 Block of 23rd  Avenue,San Francisco,CA,94116,07/06/1999,Sunset/Parkside,"(37.7382036403618, -122.479590920645)"
5700 Block of Hancock  Street,San Francisco,CA,94114,06/28/1999,Castro/Upper Market,"(37.7603693923809, -122.429382397926)"
2100 Block of Jackson  Street,San Francisco,CA,94115,06/18/1999,Pacific Heights,"(37.7930477849195, -122.430455129511)"
2100 Block of Jackson  Street,San Francisco,CA,94115,06/18/1999,Pacific Heights,"(37.7930477849195, -122.430455129511)"
2100 Block of Jackson  Street,San Francisco,CA,94115,06/18/1999,Pacific Heights,"(37.7930477849195, -122.430455129511)"
2100 Block of Jackson  Street,San Francisco,CA,94115,06/18/1999,Pacific Heights,"(37.7930477849195, -122.430455129511)"
2100 Block of Jackson  Street,San Francisco,CA,94115,06/18/1999,Pacific Heights,"(37.7930477849195, -122.430455129511)"
2100 Block of Jackson  Street,San Francisco,CA,94115,06/18/1999,Pacific Heights,"(37.7930477849195, -122.430455129511)"
2100 Block of Jackson  Street,San Francisco,CA,94115,06/18/1999,Pacific Heights,"(37.7930477849195, -122.430455129511)"
2100 Block of Jackson  Street,San Francisco,CA,94115,06/18/1999,Pacific Heights,"(37.7930477849195, -122.430455129511)"
200 Block of Scott  Street,San Francisco,CA,94117,06/17/1999,Haight Ashbury,"(37.7719399765947, -122.435536466414)"
200 Block of Scott  Street,San Francisco,CA,94117,06/17/1999,Haight Ashbury,"(37.7719399765947, -122.435536466414)"
200 Block of Scott  Street,San Francisco,CA,94117,06/17/1999,Haight Ashbury,"(37.7719399765947, -122.435536466414)"
700 Block of Broderick  Street,San Francisco,CA,94117,06/11/1999,Western Addition,"(37.7771237364742, -122.439867181002)"
700 Block of Broderick  Street,San Francisco,CA,94117,06/11/1999,Western Addition,"(37.7771237364742, -122.439867181002)"
700 Block of Broderick  Street,San Francisco,CA,94117,06/11/1999,Western Addition,"(37.7771237364742, -122.439867181002)"
700 Block of 9th  Avenue,San Francisco,CA,94118,06/09/1999,Inner Richmond,"(37.7742900960803, -122.466949914928)"
3800 Block of Sacramento  Street,San Francisco,CA,94118,06/09/1999,Presidio Heights,"(37.7870868408197, -122.456066409071)"
700 Block of 9th  Avenue,San Francisco,CA,94118,06/09/1999,Inner Richmond,"(37.7742900960803, -122.466949914928)"
700 Block of 9th  Avenue,San Francisco,CA,94118,06/02/1999,Inner Richmond,"(37.7742900960803, -122.466949914928)"
1800 Block of McAllister  Street,San Francisco,CA,94115,06/02/1999,Lone Mountain/USF,"(37.7772146316725, -122.442488679774)"
700 Block of 9th  Avenue,San Francisco,CA,94118,06/02/1999,Inner Richmond,"(37.7742900960803, -122.466949914928)"
2400 Block of 47th  Avenue,San Francisco,CA,94114,05/21/1999,Sunset/Parkside,"(37.7407846482198, -122.505694431039)"
700 Block of 9th  Avenue,San Francisco,CA,94118,05/21/1999,Inner Richmond,"(37.7742900960803, -122.466949914928)"
700 Block of 9th  Avenue,San Francisco,CA,94118,05/21/1999,Inner Richmond,"(37.7742900960803, -122.466949914928)"
3700 Block of Cesar Chavez  Street,San Francisco,CA,94110,05/17/1999,Noe Valley,"(37.7478492010739, -122.423619315266)"
100 Block of Noe  Street,San Francisco,CA,94114,05/11/1999,Castro/Upper Market,"(37.7670576556595, -122.433439075678)"
200 Block of Willard  North,San Francisco,CA,94118,05/07/1999,Lone Mountain/USF,"(37.7759598331782, -122.456499636284)"
200 Block of Willard  North,San Francisco,CA,94118,05/07/1999,Lone Mountain/USF,"(37.7759598331782, -122.456499636284)"
1800 Block of 30th  Avenue,San Francisco,CA,94122,05/06/1999,Sunset/Parkside,"(37.7527902940813, -122.488134546387)"
0 Block of Alvarado  Street,San Francisco,CA,94110,04/30/1999,Mission,"(37.7543656270244, -122.422264373654)"
0 Block of Alvarado  Street,San Francisco,CA,94110,04/30/1999,Mission,"(37.7543656270244, -122.422264373654)"
0 Block of Alvarado  Street,San Francisco,CA,94110,04/30/1999,Mission,"(37.7543656270244, -122.422264373654)"
0 Block of Alvarado  Street,San Francisco,CA,94110,04/30/1999,Mission,"(37.7543656270244, -122.422264373654)"
200 Block of Edgewood  Avenue,San Francisco,CA,94117,04/29/1999,Inner Sunset,"(37.761928890436, -122.455047411686)"
1600 Block of Oak  Street,San Francisco,CA,94117,04/26/1999,Haight Ashbury,"(37.7719248332223, -122.446503612159)"
0 Block of Belcher  Street,San Francisco,CA,94114,04/21/1999,Castro/Upper Market,"(37.7685313597661, -122.430095414163)"
3900 Block of 19th  Street,San Francisco,CA,94114,04/20/1999,Castro/Upper Market,"(37.7595451491664, -122.431534313742)"
900 Block of Greenwich  Street,San Francisco,CA,94133,04/16/1999,Russian Hill,"(37.8015015067389, -122.415530627366)"
100 Block of Varennes  Street,San Francisco,CA,94133,04/16/1999,North Beach,"(37.8011968169242, -122.406962670251)"
900 Block of Greenwich  Street,San Francisco,CA,94133,04/16/1999,Russian Hill,"(37.8015015067389, -122.415530627366)"
100 Block of Varennes  Street,San Francisco,CA,94133,04/16/1999,North Beach,"(37.8011968169242, -122.406962670251)"
100 Block of Varennes  Street,San Francisco,CA,94133,04/16/1999,North Beach,"(37.8011968169242, -122.406962670251)"
1200 Block of Noe  Street,San Francisco,CA,94114,04/16/1999,Noe Valley,"(37.7486244109037, -122.4316699906)"
2000 Block of Mariposa  Street,San Francisco,CA,94107,04/13/1999,Potrero Hill,"(37.7634681999451, -122.403897853893)"
100 Block of Corbett  Avenue,San Francisco,CA,94114,04/06/1999,Castro/Upper Market,"(37.7617293352757, -122.441959303136)"
100 Block of Corbett  Avenue,San Francisco,CA,94114,04/06/1999,Castro/Upper Market,"(37.7617293352757, -122.441959303136)"
2200 Block of Vallejo  Street,San Francisco,CA,94123,04/01/1999,Marina,"(37.7953847413528, -122.434302143375)"
2200 Block of Vallejo  Street,San Francisco,CA,94123,04/01/1999,Marina,"(37.7953847413528, -122.434302143375)"
2200 Block of Vallejo  Street,San Francisco,CA,94123,04/01/1999,Marina,"(37.7953847413528, -122.434302143375)"
2200 Block of Vallejo  Street,San Francisco,CA,94123,04/01/1999,Marina,"(37.7953847413528, -122.434302143375)"
2200 Block of Vallejo  Street,San Francisco,CA,94123,04/01/1999,Marina,"(37.7953847413528, -122.434302143375)"
2200 Block of Vallejo  Street,San Francisco,CA,94123,03/23/1999,Marina,"(37.7953847413528, -122.434302143375)"
2200 Block of Vallejo  Street,San Francisco,CA,94123,03/23/1999,Marina,"(37.7953847413528, -122.434302143375)"
2200 Block of Vallejo  Street,San Francisco,CA,94123,03/23/1999,Marina,"(37.7953847413528, -122.434302143375)"
2200 Block of Vallejo  Street,San Francisco,CA,94123,03/22/1999,Marina,"(37.7953847413528, -122.434302143375)"
900 Block of San Jose  Avenue,San Francisco,CA,94110,03/22/1999,Glen Park,"(37.7400945991365, -122.424281005815)"
2200 Block of Vallejo  Street,San Francisco,CA,94123,03/22/1999,Marina,"(37.7953847413528, -122.434302143375)"
3900 Block of 19th  Street,San Francisco,CA,94114,03/19/1999,Castro/Upper Market,"(37.7595451491664, -122.431534313742)"
414 OFARRELL ST,San Francisco,CA,94102,03/12/1999,,"(2114304.39293721, 6009250.96115544)"
1000 Block of Ross  Alley,San Francisco,CA,94108,03/02/1999,Chinatown,"(37.7954933197484, -122.407280949955)"
1900 Block of McAllister  Street,San Francisco,CA,94115,03/02/1999,Lone Mountain/USF,"(37.7771153094141, -122.444154655275)"
300 Block of Lyon  Street,San Francisco,CA,94117,03/02/1999,Lone Mountain/USF,"(37.7738827776805, -122.442728169969)"
1200 Block of Ross  Alley,San Francisco,CA,94108,03/02/1999,Chinatown,"(37.7954933197484, -122.407280949955)"
100 Block of Cortland  Avenue,San Francisco,CA,94110,03/02/1999,Bernal Heights,"(37.7401515984119, -122.420534171983)"
335200 Block of Clay  Street,San Francisco,CA,94118,03/01/1999,Presidio Heights,"(37.7890181851965, -122.448002858015)"
335200 Block of Clay   Street,San Francisco,CA,94118,03/01/1999,Presidio Heights,"(37.7890181851965, -122.448002858015)"
335200 Block of Clay  Street,San Francisco,CA,94118,03/01/1999,Presidio Heights,"(37.7890181851965, -122.448002858015)"
335200 Block of Clay  Street,San Francisco,CA,94118,03/01/1999,Presidio Heights,"(37.7890181851965, -122.448002858015)"
335200 Block of Clay  Street,San Francisco,CA,94118,03/01/1999,Presidio Heights,"(37.7890181851965, -122.448002858015)"
335200 Block of Clay  Street,San Francisco,CA,94118,03/01/1999,Presidio Heights,"(37.7890181851965, -122.448002858015)"
100 Block of Cortland  Avenue,San Francisco,CA,94110,02/26/1999,Bernal Heights,"(37.7401515984119, -122.420534171983)"
100 Block of Cortland  Avenue,San Francisco,CA,94110,02/26/1999,Bernal Heights,"(37.7401515984119, -122.420534171983)"
3900 Block of Washington  Street,San Francisco,CA,94118,02/24/1999,Presidio Heights,"(37.7884881834951, -122.458299803867)"
3000 Block of Fillmore  Street,San Francisco,CA,94123,02/16/1999,Marina,"(37.7975637585854, -122.435515673599)"
0 Block of Alvarado  Street,San Francisco,CA,94110,02/12/1999,Mission,"(37.7543656270244, -122.422264373654)"
0 Block of Alvarado  Street,San Francisco,CA,94110,02/12/1999,Mission,"(37.7543656270244, -122.422264373654)"
500 Block of Brunswick  Street,San Francisco,CA,94112,02/11/1999,Excelsior,"(37.7101335001286, -122.444392030055)"
3400 Block of 16th  Street,San Francisco,CA,94114,02/10/1999,Castro/Upper Market,"(37.7643754790368, -122.42993900274)"
19001900 Block of 18th   Street,San Francisco,CA,94107,02/10/1999,Potrero Hill,"(37.7623144519855, -122.401830819219)"
1900 Block of 18th  Street,San Francisco,CA,94107,02/10/1999,Potrero Hill,"(37.7623144519855, -122.401830819219)"
1900 Block of 18th   Street,San Francisco,CA,94107,02/10/1999,Potrero Hill,"(37.7623144519855, -122.401830819219)"
500 Block of De Haro  Street,San Francisco,CA,94107,02/10/1999,Potrero Hill,"(37.7629240830604, -122.401455182639)"
0 Block of Belcher  Street,San Francisco,CA,94114,02/08/1999,Castro/Upper Market,"(37.7685313597661, -122.430095414163)"
0 Block of Alvarado  Street,San Francisco,CA,94110,02/08/1999,Mission,"(37.7543656270244, -122.422264373654)"
0 Block of Alvarado  Street,San Francisco,CA,94110,02/08/1999,Mission,"(37.7543656270244, -122.422264373654)"
2700 Block of Bryant  Street,San Francisco,CA,94110,02/05/1999,Mission,"(37.7504048656551, -122.408832584317)"
2700 Block of Bryant   Street,San Francisco,CA,94110,02/05/1999,Mission,"(37.7504048656551, -122.408832584317)"
2700 Block of Bryant  Street,San Francisco,CA,94110,02/05/1999,Mission,"(37.7504048656551, -122.408832584317)"
300 Block of Filbert  Street,San Francisco,CA,94133,02/05/1999,North Beach,"(37.8018162419478, -122.405171074604)"
1800 Block of 30th  Avenue,San Francisco,CA,94122,02/05/1999,Sunset/Parkside,"(37.7527902940813, -122.488134546387)"
2700 Block of Bryant  Street,San Francisco,CA,94110,02/05/1999,Mission,"(37.7504048656551, -122.408832584317)"
500 Block of Brunswick  Street,San Francisco,CA,94112,02/04/1999,Excelsior,"(37.7101335001286, -122.444392030055)"
400 Block of Vallejo  Street,San Francisco,CA,94133,02/02/1999,North Beach,"(37.7991895196617, -122.404353886828)"
400 Block of Vallejo  Street,San Francisco,CA,94133,02/02/1999,North Beach,"(37.7991895196617, -122.404353886828)"
400 Block of Vallejo  Street,San Francisco,CA,94133,02/02/1999,North Beach,"(37.7991895196617, -122.404353886828)"
200 Block of Carl  Street,San Francisco,CA,94117,02/01/1999,Inner Sunset,"(37.7652836625258, -122.453570243743)"
700 Block of Chestnut  Street,San Francisco,CA,94133,01/28/1999,Russian Hill,"(37.8034994678559, -122.415704042857)"
0 Block of Broderick  Street,San Francisco,CA,94117,01/28/1999,Haight Ashbury,"(37.7705824740851, -122.438681226006)"
0 Block of Broderick  Street,San Francisco,CA,94117,01/28/1999,Haight Ashbury,"(37.7705824740851, -122.438681226006)"
4600 Block of 18th  Street,San Francisco,CA,94114,01/25/1999,Castro/Upper Market,"(37.7603777139178, -122.442463893787)"
300 Block of Noriega  Street,San Francisco,CA,94122,01/25/1999,Inner Sunset,"(37.7547020077889, -122.467269619461)"
100 Block of Otsego  Avenue,San Francisco,CA,94112,01/25/1999,Outer Mission,"(37.7253188469688, -122.439949294636)"
300 Block of Noriega  Street,San Francisco,CA,94110,01/25/1999,Inner Sunset,"(37.7547020077889, -122.467269619461)"
900 Block of San Jose  Avenue,San Francisco,CA,94110,01/25/1999,Glen Park,"(37.7400945991365, -122.424281005815)"
4600 Block of 18th  Street,San Francisco,CA,94114,01/25/1999,Castro/Upper Market,"(37.7603777139178, -122.442463893787)"
1400 Block of Jefferson  Street,San Francisco,CA,94123,01/25/1999,Marina,"(37.8056338706364, -122.43641936884)"
900 Block of San Jose  Avenue,San Francisco,CA,94110,01/25/1999,Glen Park,"(37.7400945991365, -122.424281005815)"
1100 Block of Stanyan  Street,San Francisco,CA,94117,01/21/1999,Inner Sunset,"(37.7632473351873, -122.452384782973)"
300 Block of Sanchez  Street,San Francisco,CA,94114,01/15/1999,Castro/Upper Market,"(37.7635589216847, -122.430873427443)"
700 Block of Broderick  Street,San Francisco,CA,94117,01/15/1999,Western Addition,"(37.7771070365516, -122.440003974402)"
700 Block of Broderick  Street,San Francisco,CA,94117,01/15/1999,Western Addition,"(37.7771070365516, -122.440003974402)"
300 Block of Sanchez  Street,San Francisco,CA,94114,01/15/1999,Castro/Upper Market,"(37.7635589216847, -122.430873427443)"
300 Block of Sanchez  Street,San Francisco,CA,94114,01/15/1999,Castro/Upper Market,"(37.7635589216847, -122.430873427443)"
300 Block of Sanchez  Street,San Francisco,CA,94114,01/15/1999,Castro/Upper Market,"(37.7635589216847, -122.430873427443)"
3000 Block of Steiner  Street,San Francisco,CA,94123,01/11/1999,Marina,"(37.7973366977828, -122.437300279613)"
0 Block of Guttenberg  Street,San Francisco,CA,94112,01/07/1999,Excelsior,"(37.712254312644, -122.444268711232)"
3400 Block of Mission  Street,San Francisco,CA,94110,01/05/1999,Bernal Heights,"(37.7419539281889, -122.422163595829)"
3300 Block of Mission  Street,San Francisco,CA,94110,01/05/1999,Bernal Heights,"(37.743555054551, -122.421128029103)"
500 Block of 19TH  STREET,San Francisco,CA,94121,12/30/1998,Potrero Hill,"(37.7617416945944, -122.38818176366)"
1100 Block of FLORIDA  STREET,San Francisco,CA,94110,12/29/1998,Mission,"(37.753535652312, -122.410212145376)"
3900 Block of 19th  Street,San Francisco,CA,94114,12/11/1998,Castro/Upper Market,"(37.7594356130011, -122.431523798687)"
2500 Block of 34th  Avenue,San Francisco,CA,94116,11/23/1998,Sunset/Parkside,"(37.7395410665056, -122.491637791999)"
100 Block of Varennes  Street,San Francisco,CA,94133,11/20/1998,North Beach,"(37.8011968169242, -122.406962670251)"
400 Block of Taylor  Streeet,San Francisco,CA,94102,11/09/1998,Tenderloin,"(37.7864592941319, -122.411489015845)"
1200 Block of Vermont  Street,San Francisco,CA,94110,11/09/1998,Mission,"(37.7538120923721, -122.403533351484)"
1200 Block of Vermont  Street,San Francisco,CA,94110,11/09/1998,Mission,"(37.7538120923721, -122.403533351484)"
1200 Block of Vermont  Street,San Francisco,CA,94110,11/09/1998,Mission,"(37.7538120923721, -122.403533351484)"
600 Block of Belvedere  Street,San Francisco,CA,94117,10/21/1998,Inner Sunset,"(37.7613379967286, -122.44763422366)"
300 Block of Liberty  Street,San Francisco,CA,94114,10/21/1998,Castro/Upper Market,"(37.7573224532734, -122.429051968676)"
300 Block of Liberty  Street,San Francisco,CA,94114,10/21/1998,Castro/Upper Market,"(37.7573224532734, -122.429051968676)"
600 Block of Belvedere  Street,San Francisco,CA,94117,10/21/1998,Inner Sunset,"(37.7613379967286, -122.44763422366)"
300 Block of Liberty  Street,San Francisco,CA,94114,10/21/1998,Castro/Upper Market,"(37.7573224532734, -122.429051968676)"
500 Block of Elizabeth   Street,San Francisco,CA,94114,10/20/1998,Noe Valley,"(37.7522136906403, -122.433060030191)"
500 Block of Elizabeth  Street,San Francisco,CA,94114,10/20/1998,Noe Valley,"(37.7522136906403, -122.433060030191)"
3000 Block of Steiner  Street,San Francisco,CA,94123,10/16/1998,Marina,"(37.7973366977828, -122.437300279613)"
2000 Block of Jones  Street,San Francisco,CA,94133,10/14/1998,Russian Hill,"(37.8000902533597, -122.415784027085)"
2000 Block of Jones  Street,San Francisco,CA,94133,10/14/1998,Russian Hill,"(37.8000902533597, -122.415784027085)"
0 Block of Rico  Way,San Francisco,CA,94123,10/14/1998,Marina,"(37.8049162174216, -122.439357684167)"
2000 Block of Jones  Street,San Francisco,CA,94133,10/14/1998,Russian Hill,"(37.8000902533597, -122.415784027085)"
100 Block of Santa Ynez  Avenue,San Francisco,CA,94112,10/08/1998,Outer Mission,"(37.7250764175124, -122.440929072269)"
200 Block of Edgewood  Avenue,San Francisco,CA,94117,10/08/1998,Inner Sunset,"(37.761928890436, -122.455047411686)"
3900 Block of 18th  Street,San Francisco,CA,94114,10/05/1998,Castro/Upper Market,"(37.7610336313575, -122.431678286164)"
3900 Block of 18th  Street,San Francisco,CA,94114,10/05/1998,Castro/Upper Market,"(37.7610336313575, -122.431678286164)"
1600 Block of Clay  Street,San Francisco,CA,94109,10/01/1998,Nob Hill,"(37.7924339343535, -122.420216385905)"
100 Block of Divisadero  Street,San Francisco,CA,94117,10/01/1998,Haight Ashbury,"(37.7696634794314, -122.436786988525)"
700 Block of Clementina  Street,San Francisco,CA,94103,09/28/1998,South of Market,"(37.7747750240622, -122.411341677085)"
100 Block of Varennes  Street,San Francisco,CA,94133,09/25/1998,North Beach,"(37.8011968169242, -122.406962670251)"
300 Block of Scott  Street,San Francisco,CA,94117,09/25/1998,Haight Ashbury,"(37.7728905515747, -122.435589091202)"
300 Block of Scott  Street,San Francisco,CA,94117,09/25/1998,Haight Ashbury,"(37.7728905515747, -122.435589091202)"
300 Block of Scott  Street,San Francisco,CA,94117,09/25/1998,Haight Ashbury,"(37.7728905515747, -122.435589091202)"
1700 Block of Grant  Avenue,San Francisco,CA,94133,09/21/1998,North Beach,"(37.8029826272631, -122.407983637518)"
1500 Block of Grant  Avenue,San Francisco,CA,94133,09/18/1998,North Beach,"(37.8012654564284, -122.407639154622)"
0 Block of Ford  Street,San Francisco,CA,94114,09/18/1998,Castro/Upper Market,"(37.7618326995889, -122.431755549514)"
0 Block of Ford  Street,San Francisco,CA,94114,09/18/1998,Castro/Upper Market,"(37.7618326995889, -122.431755549514)"
